"shop_name","product_name","shelf_price","image_url"
"Lidl","Įvairiaspalvė salota su šaknimis","1.29","https://imgproxy-retcat.assets.schwarz/8IkM5xrpAHzcjccJqiJ77Pgh3r4YpAqdpIZ5tJHRCGI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9CN0RBOEFBMzc0RkZGOTcwRjlGRUEyMDU/wMzI5NUEwQUM2QTc0MUU5RTQ3QkNCMzU4QTY0QzhCMzRFQjQ3REVELnBuZw.png"
"Lidl","Kriaušės „Lucas“","1.39","https://imgproxy-retcat.assets.schwarz/SxNroCH1woIFBAUozgKbJ5blrYdPuqIzU4PXdh_gq_Y/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9GREFFNjhGMzFGM0I3QjZGNkM4MDg2M0V/DOTg3NDVDQTlFM0VERkJERjVGM0U2RjFBMjRERUIwRTU1MUJGRDQ3LnBuZw.png"
"Lidl","Slyvos „Angelano“","2.49","https://imgproxy-retcat.assets.schwarz/DBcjksyGNUp8oOW49yH_ED26P3wZzIJQ9zO7HNiWA1I/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzZFRjRERTE2MTNEQ0ExMTE3QTNENERDRT/g5QTlFOUQwOUQyNjc0QUE3MEZDMzBDOEMzQkJBNUFFNTUxQkU2MDEucG5n.png"
"Lidl","Žaliasis avokadas","0.89","https://imgproxy-retcat.assets.schwarz/qmtIGA4oJ0lFdsVf0lvppWX9uHsU3J7LcaMkHuXk074/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS85Rjc1Q0U0Qzc0RDZEREUxNzdERkU3MUI/xMjY3QTJERTU0RkY5RTcyRTJDRTFFQTY1NTNCQzE1Q0RGRjQwMDhDLnBuZw.png"
"Lidl","Virtos kukurūzų burbuolės","1.49","https://imgproxy-retcat.assets.schwarz/hJ4RWQ_A_qjr-hVl6fW5vspyKcAiRKFRQMBxJ6SXkgw/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzE1QzM5MTFGMTU0RjVEN0RFQzQzMDVBMj/ZDNThCOEFERUQzRkFCOTYwODA1RTAzMzM1MjEwQzE5N0RCQTY0NzAucG5n.png"
"Lidl","Virti raudonieji burokėliai","0.59","https://imgproxy-retcat.assets.schwarz/2CrBEKv64HIKOQKnESxb4fbYxGGgg4X_4gFMaBYpfOs/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8zNkQwNjhCRUFFMUI1NjE4Mzk1QjkzRkR/DNUNENUE4MkNFMTZGMzBDRURBQUMwNzVEMzlEQThEMDc2NzI3MUUyLnBuZw.png"
"Lidl","Greipfrutai","1.49","https://imgproxy-retcat.assets.schwarz/hHbAFBomREIYyiKPEaop5GHMJtDu1TyEUl82wGG6CNg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9DNTgyQzdEMUZCMDY0OTg4OTEwOTM0OTl/EQTM3Q0FGMDA2NjlDN0Y2MENEODhBNzcyNUMzODgxMTFENTFBN0EzLnBuZw.png"
"Lidl","Deluxe Argentininės raudonosios krevetės","8.49","https://imgproxy-retcat.assets.schwarz/x9WAYq19HfCw8nSrrfR5z299il-o5oGwcP9cGFTkoDc/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0QxQTAxM0VENDU1OEMyOEQ5RUQyNjE2OD/EyQjM4RTI5RENGRjBEMTU2NjIzNkRGNzI2Mzg2MEQ5NTYwNDE4Q0QucG5n.png"
"Lidl","Deluxe Sluoksniuotos tešlos kepinys su lašiša","7.99","https://imgproxy-retcat.assets.schwarz/jVxqCFV-tQfQdxQLfoiq6ryFq1XQkBA2VajqK1dsOfg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzI0REQ3NEI4NjRFNkQxQ0Y3Q0Q2MTI5M0/M3QzVENjU5QzVEQzE5NjMzQ0NBMzk3MTQxNDYyQUNDQkM0NUU2NTYucG5n.png"
"Lidl","Deluxe Švieži kiaušininiai makaronai","2.29","https://imgproxy-retcat.assets.schwarz/GdxEveFoagN8CHWKi1ATrQk5nsCMH462dzVuiXQtjPI/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzYxNEUyRDAwNkY2Qjc4QzJBREM4QUE4Qz/gzRjY1MEExRURGNEMyRDA5NkRBOUFFMUFEQTY5QjVEOTY1QkNERDAucG5n.png"
"Lidl","Deluxe Vytintas jautienos kumpis „Bresaola“","3.99","https://imgproxy-retcat.assets.schwarz/5fDZL_YjvETcVNk1UM9yuTkmSBdygtu2tZ7v3jpRX7k/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzE0NzZBNzcwMjVGQTNCRTM4RTFDNDY3Nz/c3M0I1NkYzQjU5OEE2MUFGOEU0RDg2M0QwOUEyOTA0Rjc1NDE3OTIucG5n.png"
"Lidl","Deluxe Serrano kumpis „Gran Reserva“","3.79","https://imgproxy-retcat.assets.schwarz/s4YCwE0LlJ2rlsOmmtmg2nnqad7wAm7EaRv3jv9kXu8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0VDREMxRjVDQzUxMDNCMDdFMTFCMTBCRT/EyNjFFMEJGQ0IwQUI1QkNGRjRBQzVCRjFGOTYxNUM5NjREREYzM0IucG5n.png"
"Lidl","Deluxe Virta kiaulienos dešra su pistacijomis „Mortadella Bologna“","1.99","https://imgproxy-retcat.assets.schwarz/zqFBLNvUZZS9h2TzbgKd3D-bWiz2RFl6KAMZrGrUwBk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0I4NkQ3MkUyMTM0NzNFRDJFQTkzM0U0MU/ZGNTg0MTlEMDUzQUREQUI5OEEwMkEwRjkyQjhGQTNGMzAxNDdFNkEucG5n.png"
"Lidl","Deluxe Kietasis sūris „Pecorino Romano“","4.29","https://imgproxy-retcat.assets.schwarz/0gt5MB4oU_Dt0tyOMetuezp7EI5UJcA6I0ExIAf4-OE/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzJEQTRGMzFENTM3QjQ2MEFGNTRCMzdBM0/ZDNDUxQkMxODA5NkQ1NURFNTIwQjBDNjlBN0I1MDQ3REMzNTA0RTEucG5n.png"
"Lidl","Deluxe Kalėdinis glaistytas varškės sūrelis","0.39","https://imgproxy-retcat.assets.schwarz/4d_qzWwbbPoLiEWfLTgnQnm61ljR-QyhsLSvuhga8eg/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8zOTBBNjI5MjhCODgxRkVGNjNCQzExNzE/2Q0ZDQkU0Q0FGQUZBOUZBMDA5N0YwQ0JEQTRGOTI1ODFFMzgyOUJFLnBuZw.png"
"Lidl","Deluxe Vytintas kiaulienos kumpis","19.99","https://imgproxy-retcat.assets.schwarz/DIIRg0uSGVLio_6c4O-FJzJKYCAaRubV1-u9AdOha18/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzE2NzQ1NTIyOTIxRjRERTlCQjM3RkZBNU/NGOEVGMTc5QzUxNEE2ODVDNjQ2NUExMERDMzI0MEVDRDk3RjlBRkMucG5n.png"
"Lidl","Deluxe Paštetų rinkinys","2.99","https://imgproxy-retcat.assets.schwarz/GJVxcbDEqVBfInuvOklao9zJGjYaW27DZMlF3dUfy1Y/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzFBNTRBOTQxMDdCMzI5MzU2QjAxNDUyOT/A3MTgzMzNGMTU3NUY3Q0EzRDg2QTI2ODczNDRGRTI4Qjk5OTlFMDIucG5n.png"
"Lidl","Deluxe Gorgoncolos ir maskarponės sūris su pistacijų gabaliukais","3.19","https://imgproxy-retcat.assets.schwarz/voPW9B7SzwSp1wP7lISaT1N4xR5oLFFi3-GqvmGPVWQ/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzM3REQwMzVCMDRCRkExQjhFQzAwQUI4Rk/VENjBEOEY0RDE3ODFBQTlGNjc2NDA4MzExRTRBNzM1OTRFRTdBNUQucG5n.png"
"Lidl","Deluxe Ožkų pieno sūris su pistacijų ir lazdynų riešutais","3.29","https://imgproxy-retcat.assets.schwarz/07J-0qYyY5ZDtFDqzRrF6AxI6NzlhYsF43PCSdy9lRA/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50Lzc5RkJGQzk2QTk5NTVFNjVBQzQ2NEY4Nk/FCRDMzQkNCMUMyMzE3QkFGODAxMjhBQjZCM0YyRjBDNUUzMkNGQTMucG5n.png"
"Lidl","Deluxe Kepenų paštetas","3.99","https://imgproxy-retcat.assets.schwarz/gVM1K2_bBlvNZgLgX8WiSuN4WcRBkHVAWjYNsPJZzRY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzE0RTkxMjY3OUM2NDkzODZCMjFERENENj/IzQzg3RTE3RjkxM0Y5OTZFNzMyQkU1QjZGNDk5RDYzRTBGQUQxQjIucG5n.png"
"Lidl","Deluxe Skrudinta malta kava","6.99","https://imgproxy-retcat.assets.schwarz/MrQnVlKTp0PuiQNxZvxl1kn8X5uxHRVGCLtMIGRiHng/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0I0QzhCNkUzNTE2NjVBODQwRkZCOUY2RT/RDQTI2RDI0REVDQkFFQzQyNUY5QjMwMkZDOTE1QkM1RDhFOTc0MzEucG5n.png"
"Lidl","Deluxe „Torroncini“ desertas su pistacijomis","2.99","https://imgproxy-retcat.assets.schwarz/_26FFVvABV1MysGZGw7hIEipPaR_WZ9w9EAiq4zIbco/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzczRTQwRjUzM0U4RDA2NDE4NURFNTM2Rk/NEMjI0QkIwRkY2ODc0NTEzRjkxMDYyMkUyNzdDOEQxQUNCOTVBMEQucG5n.png"
"Lidl","Deluxe Įdarytos datulės","3.99","https://imgproxy-retcat.assets.schwarz/vhHOmzj1j_ZWqzINlXRNsbTQkOt6XZ1Tkyf55WNy8kc/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzdCNTUwQUZDN0M1MEJBRjkxN0RDRjJGMU/QxQThFMzQ1RTk0MUI3NUVCRjAwNjA5MkMyNzgwMERGNzlGODNFNzIucG5n.png"
"Lidl","Deluxe Itališkas desertas „Tiramisu“","3.69","https://imgproxy-retcat.assets.schwarz/CSadwzUbWSV_tdQXl5rK7bqw4LHzsA5u5YTMPYbMqms/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS9GMzUxRTZCMDg4NjJCMjQzNDEzNUQyQTR/GRTc5QTA4RjdEODY1QjBDOUUwREZGMTVDQUMzNDQwOTI2Q0UxOTgwLnBuZw.png"
"Lidl","Deluxe Sluoksniuotas desertas","2.59","https://imgproxy-retcat.assets.schwarz/dkzLnpcmP-AMbVnReu6J74A_aEqQJciXTKY7RzvEtUw/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzYyNDY1Nzk3QzA0RUQ4NTQxNjU2RDY3MT/A1ODRERTE5RTA0OURFRTJFMzc4RkJCRDBGNzA1MTU4MUY4NTQ4QzIucG5n.png"
"Lidl","Deluxe Panettone pyragas su pistacijų kremu, padengtas šokoladu","10.99","https://imgproxy-retcat.assets.schwarz/wG48EOzbPBhNsLxftgMkTVA_0ZYiWeqz14qzTcScGMo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0QxQkEwOEMxNzk5NkNBNUJCQUE4MDQyM0/NDREI5Q0FFRUNERkEzMEJGODJGMDhBQUYzRjRCMjI1MjkzMzg2N0YucG5n.png"
"Lidl","Deluxe Klasikinis Panettone pyragas","9.99","https://imgproxy-retcat.assets.schwarz/fbSSLhSUY9Kj8Q8L4qXkYK_LS0J06RwACihMc8bqSpk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0Y1MzZCNDRGNzRDNjcyQzcxODdBNjVDOU/QxRkI5MTZDOUY1NjBDMkJBM0M0MEQxRUExN0Y4Q0NEMzEzRjM4OUUucG5n.png"
"Lidl","Deluxe Tiramisu su maskarpone, pistacijų kremu ir sausainiais","1.29","https://imgproxy-retcat.assets.schwarz/c4OhRIisFJImlmdQNrlOD2lEVNHJVEyQsQiNFjC0Ddo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0MxQzgwNDgwMDU5RUExRTQyREJGNjA4RE/ZDQjVCMjZGNTQwMzdGMjZGRTRBMDIyQ0JGMkRGNEI0RTg3MkNEMzkucG5n.png"
"Lidl","Deluxe Daržovių traškučiai su jūros druska","1.69","https://imgproxy-retcat.assets.schwarz/w1lOzuYOWMUQ61oOGw-hRil3e1t7nk-RhQx40RaV49A/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0I3MkM1MjhGNDczOTRERUIzQ0M2RTdDNj/kzNEY4RTM1OTRFRTBGQ0Y5RDYxOTFFOTJCNzU3MkNFNEI1NUNGNkMucG5n.png"
"Lidl","Deluxe Desertas su pistacijomis ir migdolais","2.99","https://imgproxy-retcat.assets.schwarz/Gmehnf1CstxZ_-oKIRFWoJbmRRSVPtGWpzQus721iTs/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzQ0NDhCMTBGRDBBNjk2OTU1OUJDMUFBNz/lFREUyRTQxM0M0MjI0MTlCMzE5OUQyM0MzMTYwRTY2OUNEQ0I3OEIucG5n.png"
"Lidl","Duona su saulėgrąžomis","1.19","https://imgproxy-retcat.assets.schwarz/63hYAl3FAoCOHnknnNMY0u8oZZBsrq137mfUceozIWw/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS8zNjZCNzYxNzBEMUM4NzM0NDVDRERCNUI/wMkY2RDMyNTIyMUVBRkY5MzY3M0U2RkJERTk4NDZFQkI4RUExODE2LnBuZw.png"
"Lidl","Bandelė su obuoliais ir cinamonu","1.40","https://imgproxy-retcat.assets.schwarz/jbAqc__JOWvfeE5LWbUPbKhadRFnim_LDZ5CgfA6HFo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS83OEU1NzZFMjYwNkUxRTk5RTdBOUMwNTc/1RDRCQjA0RjM3QUZCODk0MEE0RkE0RDZFRDMwQ0ZFRjg0MDEyQzM2LnBuZw.png"
"Lidl","Kvietinė bandelė su sėklomis","1.00","https://imgproxy-retcat.assets.schwarz/Upr_hF7h64We9mginKo1a83Phss-WhHMZu38r-CDrBc/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0Y5MDhBMTQxNUQwNEE3OUQzMkFGMUIyQk/FDQjEzOTIzQ0RBQzVFREY0RjY0MTg3NDI1RjYwNDMxNkE3NUNEMUQucG5n.png"
"Lidl","Prancūziško stiliaus batonas su česnakais","0.59","https://imgproxy-retcat.assets.schwarz/ZN9OeKTFHWI1_lgb1RYPC4bZzlk9p2wWl9mFQBshQ04/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50Lzg0NTg3RTUyRTk4MDU1MDIwQkM1RTQwRU/QxMTEzQjlGM0M1NkFDNjgxODkzNjBDQjA0NTcyNzVGMzlCMjFEMzQucG5n.png"
"Lidl","Pica „Mini Prosciutto“","1.39","https://imgproxy-retcat.assets.schwarz/t2VpWQnLu72WvoVjqRTM8TiM9ScRyc6L-pqKnldrTa8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzY0MTFDQUFFNkE1NjUxMjhENDNBOUJGMD/AxQjVBRDY5MzIwNEVEQUFFQzY4M0JBRDA3OUM0RjRBOTAyMzRDMzUucG5n.png"
"Lidl","Vilniaus duona „Močiutės“ juoda duona","1.59","https://imgproxy-retcat.assets.schwarz/M-NsmG3MO3ldS7urh6e3928jSc5KeQc7yWFzeuyvbOc/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS85RERCNTU4NDU2REVEMDUxQkU3REE0MjF/BMDU4RDg0QzQ5Q0M4MTdGODU2RjM0OEM3MzY2MzhDNDE5QTE0MkU5LnBuZw.png"
"Lidl","Vilniaus duona „Sostinės“ raikytas batonas","0.99","https://imgproxy-retcat.assets.schwarz/3lmq766pKICEBOR3BAtQJVd9r4Mk3j1RHQ5mb_DJ_7Y/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzkyNkU0Nzk4MTIyQTgxQ0VCM0U0MkRBME/JEOEE5NUE2REUzNjU2RTcxOEJEMjRGNzYzQTg1MDRDNjZBMTVFMUEucG5n.png"
"Lidl","Štrudelis su špinatais ir feta","0.89","https://imgproxy-retcat.assets.schwarz/Ib9s54YELUvCQQJ5y6MK712FqgSRhpzMh20TBh49gX4/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzkyQjdDRkYyMUY2QjdDQ0ZFNTcxQTc5Rj/EyRENEN0IyNDJCRDMxRDNDQTQ3MzJCRkM3NDQxNjRERjRCQUZBRjMucG5n.png"
"Lidl","Kruasanas su migdoliniu įdaru","0.49","https://imgproxy-retcat.assets.schwarz/M6R4r_iwiT6piNw7AKfNhn2W2ULmrGs3S7s0Xp7AZJ8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvbHQvMS83MEVFQkE0OTQ5NkU2MTBGMEYxQzI5RTM/xRjVGNDIzQUI0N0UxODc2RDE2RENEQTcxRTAxQzVGQjUxOTNGQkU0LnBuZw.png"
"Lidl","Deluxe Pistacijų skonio ledai su smulkintomis pistacijomis","1.99","https://imgproxy-retcat.assets.schwarz/AavjT_PoAZ2j7LyZN1fta0cpZjQP5jEYTBdkPqWf37A/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzUzRTdENjE2Q0Q5NTdDMjI3NjYyNzQzM0/Q5NjVBNTFFMDRDQ0RERkE5MkM0QkQ2NkQyNkEyNEI5QjU0MUIwNTYucG5n.png"
"Lidl","Deluxe Alyvuogių aliejus su trumais","5.99","https://imgproxy-retcat.assets.schwarz/Gf0G7-9gDoS8ZFX9NIj4tY8ulSPDpb48KhtCsXpTEYY/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50Lzg4NEU1MEU4REQ0NUREOTEzMDU1MjZFRT/lDRTM4Qjg5RjJDNDc3MDhFRDBDQUVGNTVERkM1NTM2QjFGQTA5NjkucG5n.png"
"Lidl","Deluxe Tiramisu aba profiteroliai","4.29","https://imgproxy-retcat.assets.schwarz/6TlLF74UZ5Ejes0ZZ02aJI1-niV6rBVrIGMCerqFXnk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzY3N0FDNzMxODVBNTk0MDIxQTM4N0RCMD/ZBM0FCQUI2QzU0MEM3OTVERkRCMTc3RDcxNDU1NzYyRTU5RDkwQjkucG5n.png"
"Lidl","Favorina Pyragas Panettone „Classic“","1.49","https://imgproxy-retcat.assets.schwarz/M01lzzTZIJM5HX7LJoX4LYZHqbJHfWKA88sKq5kyy0o/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50Lzk0N0Q0MTQzMzQxRkRGMTVCNzJEMDkyRT/YxRTc0REQwOTYxOEQxMkY1QTg1ODhGNTFEODNFMzVCMEZCMDgyMDQucG5n.png"
"Lidl","Favorina Pandoro pyragas","5.59","https://imgproxy-retcat.assets.schwarz/-fx3uPYo5p7ESLcHfSk7O7RB8FmxZZqDSoQzg3Ehir0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzE2Q0Y4RDQwNUUxRDREMjdFNjZFOTRERT/hFNkU1NzQ1MEU4MTkwQURCQ0U5NENDMTQ3RkFGNkZBNkQzNjhCRDQucG5n.png"
"Lidl","Favorina Itališkas pyragas „Panettone Classico“","6.99","https://imgproxy-retcat.assets.schwarz/TEFyDA8vL8tbHR9YRBiBykr-LfP9b5seKZyO_4WBa2Y/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzJBNDdDMjYzN0RDQzQwOUQ1MTJBQTREME/ZCNjREQjZGOTE4NjBFNUQ0OEYzNkVENEUzRTc5Njc5N0JEMUVEQUEucG5n.png"
"Lidl","Favorina Itališkas pyragas „Panetttone“","7.99","https://imgproxy-retcat.assets.schwarz/3t1jJHvp48kXWx8Gm4m7UdBTMRzZMqCfNHRiNMuC9b0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzcwRDg1NjE1NjI5M0IwMzcwMDQ0QzE2Nk/FGNEM1NUI4MTVFRjFDNzNCNDJENTc4NDEwMzkxMkM3QTlGQ0FEMjkucG5n.png"
"Lidl","Favorina Pinigai iš pieninio šokolado","1.79","https://imgproxy-retcat.assets.schwarz/GMSw6pL6IanNExzh38gW545NGWSLMQnmbS5U6BKqNmE/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzZBNUI4MDlGNUE0NzZENDY3QUM2MjMyMU/NCMTc5RjU0OEYwOTYzRUY1NzVCRjc1MDRGMjgwRTM2OEY4N0RCMUUucG5n.png"
"Lidl","Favorina Šokoladas ant pagaliuko","1.99","https://imgproxy-retcat.assets.schwarz/1ASeC4qM_e_YYXWC9V7VEI4kzQ2e-Df3bkwUZUNqNvM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzU5MDlCN0JEMTJERTg4QzdERkZDMjZCOD/g0NTVDNjU4RkY5NjQxRENGNTYzQTY3RjA0OTQ0MDA1OUIxNUMyQTUucG5n.png"
"Lidl","Favorina Šokoladiniai Kalėdų seneliai","2.35","https://imgproxy-retcat.assets.schwarz/rcr7lOKrG5LNy9Dgdc9nO6_O0MuhR-p_0vEDFBUXSX8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzREQTMyMDFBMTg0N0MxRUM3QTM2NzEyM0/EzREJFN0ExMTM3RDFCMDcxMkMzNkY4ODVBRkVGNjE5QTI5NDg1RTAucG5n.png"
"Lidl","Favorina Šokoladiniai Kalėdų seneliai","1.35","https://imgproxy-retcat.assets.schwarz/fS4X3xU5W4EMyMH0ysVu38zYBnetDNtRHoGwAzU1Gec/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzRCQ0M1RURCM0EyRDA0NURBN0VBRDQ1MT/U4M0ExNDdEMkRFMUFDODAyMTUwNUI5MUE2MEI4RjAzNzhENThFNjgucG5n.png"
"Lidl","Favorina Šokoladiniai Kalėdų seneliai","1.79","https://imgproxy-retcat.assets.schwarz/V1tPv5jJijyJMb4nOEJleRKj_TenS625ihKPcrYKZoo/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0UyNDVGQ0EyRjRDODNFRjJCNjZFRUUzNT/cxRjlBNzI2RkNEMTQyQ0M0MDdCNUVCQzJEMzI3RDA0NEFFRTgzQUYucG5n.png"
"Lidl","Favorina Guminukai su sulčių koncentratu ir pienišku šokoladu","14.99","https://imgproxy-retcat.assets.schwarz/v5k6JeclyKG2GR4Rk6r3YkT6FweedNhdktpHHmIpCzk/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzFFRjI5QjMyRENBNDU4MzlCMDUxOTVDQ0/E2MTNENTk2M0VDQTNFNUQxQkVCNjMxRThGMDk5QTI4MTdFRDU3RjYucG5n.png"
"Lidl","Favorina Meduoliukai su šokoladu","4.99","https://imgproxy-retcat.assets.schwarz/nx0uPJeVrLCJA41_XW-7NiwGxL2hrkM8RcZtu16ysBM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50Lzk0NUZDMkE1RTY2NjdBQjJCMkJGRjZBRD/NGNjI0NTE3MjkxQzM0RDUzNTAyM0ZBQUI3MzlEMTlBRTEwMjIzQzcucG5n.png"
"Lidl","Favorina Meduoliai","3.69","https://imgproxy-retcat.assets.schwarz/AAyPviNe1ySC8fbp_Z6-W60HTI4zkcsOBnuika_U69o/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0E3NkFENjhFNjlDMEIyNUY5N0I2QTEwQz/NFMkZDNDIyOTk5OTJBQzUxM0QwMERDRUU4MEFFQjFCQkEzMzExMTQucG5n.png"
"Lidl","Favorina Šokoladinis Kalėdų senelis","0.79","https://imgproxy-retcat.assets.schwarz/qJrb53H0Bl6GXU_0HLdLp4x1eYjQk9yoDijANVT8GA8/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzM4NjU3NTZCNEREMjIxMEU0QkE2QjFDNz/k3RDMxRTE4MDBBQ0FCNjU4OTU3NTk2NEQzOTU0MzU0QTQ0N0ZFQTMucG5n.png"
"Lidl","Favorina Pieinio šokolado Kalėdinės figūrėlės","2.69","https://imgproxy-retcat.assets.schwarz/JTbFG6Wob9p7u9AjYu0T7ylLnEf-HFKT_cEGBPietA0/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzA4QTRCN0UyODlFRUIzOUE0NDcwMERDOE/VGOTk5QzQzODBFMTkzQzJFQTMzOEExNUFERjc5NzAzMEQ5NzZGMjMucG5n.png"
"Lidl","Favorina Marcipaninis šokoladukas","1.79","https://imgproxy-retcat.assets.schwarz/6aO_P_CCWc-1aaUYK35Lu1N8rrNnjctKNr_EdaMyYSM/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50L0E3MjlFRTY2RTREMDgyMDFEREQzOUMwRk/EwQjU1QzZFNDk0RTg0MDEyNzMzNUE0NkE2RTdCRDkwOUFENTgzMDcucG5n.png"
"Lidl","Favorina Pieninis šokoladas su nugos ir marcipanų įdaru","1.19","https://imgproxy-retcat.assets.schwarz/VdNC5kAHqbEdnuknbdoIy0n-5XmIDt9PPxpr7KAJi2E/sm:1/w:427/h:320/cz/M6Ly9wcm9kLWNhd/GFsb2ctbWVkaWEvaW50LzYxREJFOUU3MEVCQzU3MDgyMDI3QTlBMD/gwMTAzNDgyMEIyNjk1NjBGQjM0RTU2NjhCNjdFM0Y3NkU5MUUxODYucG5n.png"
