shop_name,title,price,image_small
Maxima,"Gertuvė SISTEMA, 600 ml",13.99,https://cdn.barbora.lt/products/bfad8314-cea3-4ead-8f56-facb5f090fa1_s.png
Maxima,"Peilis UNIWELL SALI, 1 vnt.",1.49,https://cdn.barbora.lt/products/be7414d8-5029-41f1-9e59-4346ebbcac57_s.png
Maxima,"Peilis UNIWELL HELLEBORE, 1 vnt.",2.49,https://cdn.barbora.lt/products/337deb18-96b7-4968-bd3d-dc7ba2ff1466_s.png
Maxima,"Blakstienų tušas L'OREAL VOLUMISSIME ROYALE, juodas, 7.5 ml",11.29,https://cdn.barbora.lt/products/d24c3eb4-07e4-45f7-a18a-9a6434f0c96c_s.png
Maxima,"NIVEA MEN Losjonas po skutimosi DEEP, 100 ml",11.99,https://cdn.barbora.lt/products/551231d6-b9ef-4dbe-8ebe-17913968f162_s.png
Maxima,L'Oréal Paris Preference Plaukų dažai  8.23 SANTORINI,13.49,https://cdn.barbora.lt/products/dcf9e1ea-9202-471f-9295-9b3f33bfd718_s.png
Maxima,"Naktiniai higieniniai paketai BELLA IDEALE, 14 vnt., 14 vnt.",2.29,https://cdn.barbora.lt/products/d1fa2b6e-fa86-487b-8368-256786609250_s.png
Maxima,"Plaukų vaškas WELLA SHOCKWAVES INDIE, 75 ml",4.59,https://cdn.barbora.lt/products/c21e38cc-3acc-4b8a-a527-0a48efef6c24_s.png
Maxima,"Veido kremas NEUTROGENA HYDROBOOST SPF25, 50 ml",19.99,https://cdn.barbora.lt/products/bead25e5-fc42-4be4-9a62-30d14e41e42c_s.png
Maxima,"Sintetinė alyva WOLVER ULTRATEC SAE 5W-40, 1 l",7.99,https://cdn.barbora.lt/products/79c251d4-9d36-4230-b333-5f77acceade2_s.png
Maxima,"Plaukų modeliavimo pasta SYOSS Matt Cream, 100ml",8.99,https://cdn.barbora.lt/products/e39a8bb1-a0c9-458f-af22-8979fd66ee6b_s.png
Maxima,"Vyriškas veido prausiklis VĖJAS su gintaro ekstraktu, 150 ml",4.99,https://cdn.barbora.lt/products/a8a4359b-4a5b-4084-88d8-edeb760b79be_s.png
Maxima,"Vyriškas kūno prausiklis VĖJAS su gintaro ekstraktu, 250 ml",3.39,https://cdn.barbora.lt/products/180773b0-312d-44ca-96be-8ed979eb4d7b_s.png
Maxima,"Vyriškas kūno prausiklis VĖJAS su alavijų ekstraktu, 250 ml",3.39,https://cdn.barbora.lt/products/0214b19b-8e9e-4fbe-8ebd-e73ea40628de_s.png
Maxima,"Keptuvė FISKARS FUNCTIONAL FORM, 26 cm, 1 vnt.",49.99,https://cdn.barbora.lt/products/414f031f-5acc-4107-9403-7ef28c5a227d_s.png
Maxima,"Puodas FISKARS FUNCTIONAL FORM, 3 l",82.99,https://cdn.barbora.lt/products/5f7f0065-9650-4d11-aaf9-ebea26137638_s.png
Maxima,"Lakštinė paakių kaukė GARNIER, 1 vnt.",1.39,https://cdn.barbora.lt/products/29db56e2-efe2-4462-ad81-a62e7ec4d5e3_s.png
Maxima,"Raminamasis veido kremas BIODERMA SENSIBIO FORTE, 40 ml",18.39,https://cdn.barbora.lt/products/0e5efafc-6047-4759-b6f3-3850fdf1c0ef_s.png
Maxima,Kūno šveitiklis ORGANIC SHOP RASPBERRY 250 ml,4.99,https://cdn.barbora.lt/products/bbdb09ba-485f-4771-a425-94424400f679_s.png
Maxima,"„Veet Professional“, kojų ir kūno depiliavimo vaško juostelės, skirtos jautriai odai, 40 vnt.",17.59,https://cdn.barbora.lt/products/75a75195-89e5-4bfe-a49d-a890b2d5e992_s.png
Maxima,"Plaukų šampūnas ORGANIC SHOP ARGANAS&AMLA, 280 ml",3.89,https://cdn.barbora.lt/products/beced673-d3f7-4b61-90d8-1efce128ece0_s.png
Maxima,"Lėkštė AURORA WHITE HOME CLASSIC, 26,5cm",3.99,https://cdn.barbora.lt/products/c41532aa-030d-49c3-a798-4d7235ed7685_s.png
Maxima,"Lėkštė AURORA WHITE HOME COUPE, 20,5 cm, 1 vnt.",2.59,https://cdn.barbora.lt/products/e5754f02-c696-4b07-a952-1fb6f7d7f11b_s.png
Maxima,"NIVEA odą tausojantis micelinis vanduo su aminorūgštimi ir migdolų aliejumi sausai odai, 400 ml",8.79,https://cdn.barbora.lt/products/943285a1-6ba4-4634-9088-faee30830dc2_s.png
Maxima,"Veido prausiklis BIODERMA SENSIBIO, 200ml",17.15,https://cdn.barbora.lt/products/c75a5559-4660-4f6c-a8c9-55790352b4f2_s.png
Maxima,"NIVEA CELLULAR „EXPERT LIFT” naktinis kremas, 50 ml",21.49,https://cdn.barbora.lt/products/34d42fac-4d21-489e-aa9f-74e66e9b5c90_s.png
Maxima,"Automobilio stiklo valytuvas BOSCH AEROECO be rėmo, 45 cm, 1 vnt.",9.99,https://cdn.barbora.lt/products/2cffb0e3-672c-4756-ade4-7f82e787cd4d_s.png
Maxima,"Lėkštė LUMINARC DIWALI, 25 cm, 1 vnt.",3.29,https://cdn.barbora.lt/products/b2a06dfe-9ae5-44aa-add1-4b1fca6d2573_s.png
Maxima,"Lėkštė LUMINARC DIWALI, 25 cm, 1 vnt.",2.99,https://cdn.barbora.lt/products/1fcebad7-26e4-4f9b-a3aa-08a3b3f09404_s.png
Maxima,"Sriubos lėkštė LUMINARC DIWALI, 20 cm, 1 vnt.",2.99,https://cdn.barbora.lt/products/a93436b4-066e-498c-91b7-b9e308459ea5_s.png
Maxima,"Lėlytė POLLY POCKET, 1 vnt.",3.59,https://cdn.barbora.lt/products/e93631b5-dd14-4faf-83ea-308eb9ed5f9f_s.png
Maxima,"Lūpų pieštukas MAYBELLINE COLOR SENS., N56, 1 vnt.",8.29,https://cdn.barbora.lt/products/fea0b449-abb6-40a1-83da-882db1f9fa0c_s.png
Maxima,"NIVEA MicellAIR Skin Breathe veido, akių ir lūpų srities micelinis vanduo su rožių vandeniu, 400 ml",9.59,https://cdn.barbora.lt/products/0f824ccc-e6d9-4dc3-b4f0-9bcab5ebbcef_s.png
Maxima,"Valomosios putos FILORGA MOUSSE, 150ml",24.99,https://cdn.barbora.lt/products/18869dc3-dd77-44f1-adf7-ef44856898e4_s.png
Maxima,"Depiliacinės veido juostelės SILKIA, 20 vnt., 20 vnt.",5.49,https://cdn.barbora.lt/products/54885cc0-5185-403a-872e-3f0dbbc71b93_s.png
Maxima,"Depiliacinės bikinio juostelės SILKIA, 20 vnt., 20 vnt.",5.99,https://cdn.barbora.lt/products/78168f78-b593-478e-a9d6-c2e0c8519d3a_s.png
Maxima,"Automobilių oro gaiviklis AREON PEARLS SPORT LUX SILVER, 1 vnt.",3.39,https://cdn.barbora.lt/products/56e12bc2-e815-4ecb-a4eb-e0e93c52011a_s.png
Maxima,"Automobilių oro gaiviklis AREON PEARLS SPORT LUX PLATINUM, 1 vnt.",3.39,https://cdn.barbora.lt/products/2b25656a-19c6-450f-af4e-b3165a3fd493_s.png
Maxima,"Vaikiškas kūno prausiklis JOHNSON'S BABY BEDTIME, 500 ml",5.99,https://cdn.barbora.lt/products/f616796c-f858-4cb8-9ce3-8ec1d10b98de_s.png
Maxima,"Kompaktinė pudra MAYBELLINE FIT ME, Nr. 120-CLASSIC IVORY, 9 g",11.59,https://cdn.barbora.lt/products/bdd43d19-2ccc-421c-8584-b92edbce0b64_s.png
Maxima,Žaidimų rinkinys [GF033,19.99,https://cdn.barbora.lt/products/c7adcf59-21e1-4f35-b87e-1616d7dc96f6_s.png
Maxima,"Plaukų dažai L'OREAL CASTING CREME GLOSS, Nr. 3102, 1 vnt.",10.59,https://cdn.barbora.lt/products/19690e41-778f-41b5-9bdb-5a492953eb76_s.png
Maxima,L'Oréal Paris Excellence Creme plaukų daž.9.3 Very Light Golden Blonde,6.59,https://cdn.barbora.lt/products/bacf62f6-ae9e-4edc-a239-09c494bdb91d_s.png
Maxima,"NIVEA Q10 ANTI-WRINKLE EXTRA NOURISH kremas, 50 ml",18.99,https://cdn.barbora.lt/products/456abe42-4fce-4978-b019-74063b659dc3_s.png
Maxima,"Plaukų balzamas silpniems plaukams SUPER SIBERICA, 400 ml",8.99,https://cdn.barbora.lt/products/4620901a-3dce-49a7-ad8e-dcf9737f799f_s.png
Maxima,"Silpnų plaukų kaukė SUPER SIBERICA, 300 ml",12.99,https://cdn.barbora.lt/products/f96584ae-6f2d-42aa-a16d-aa3334130bda_s.png
Maxima,"Drėkinamoji veido kaukė FILORGA HYDRA-FILLER MASK, 20 ml",9.99,https://cdn.barbora.lt/products/2a342c60-ece2-451e-ba88-9801be9fb789_s.png
Maxima,"Dantų priežiūros rinkinys RAPID WHITE „BLEACHING POWER SET“, 1 vnt.",21.99,https://cdn.barbora.lt/products/4fae9ddd-ff92-47d4-a36d-0979703c1ba5_s.png
Maxima,"Dažomasis plaukų kremas PALETTE DELUXE, Nr. U71, 1 vnt.",7.79,https://cdn.barbora.lt/products/df0618da-5704-481b-9888-febef26d6ba0_s.png
Maxima,"Plaukų dažai GLISS COLOR, Nr. 1-0, 1 vnt.",4.49,https://cdn.barbora.lt/products/6cd8ad69-6b14-4ab9-a1d0-f47b6a646baa_s.png
Maxima,KILIG HYDRATING intensyviai drėkinantis gelinis paakių kremas 15 ml,10.59,https://cdn.barbora.lt/products/c26686c3-f943-452b-b018-1d9baedada15_s.png
Maxima,"Purškiamas dezodorantas OLD SPICE Deep Sea, 150ml",3.15,https://cdn.barbora.lt/products/f82dca13-ee02-44de-83fe-c56331e444a3_s.png
Maxima,"Trasa su dviguba kilpa HOT WHEELS, 1 vnt.",34.79,https://cdn.barbora.lt/products/32d47187-1e3c-470b-a7ae-53f1615d0618_s.png
Maxima,Plaukų dažai GLISS COLOR[8-1,4.49,https://cdn.barbora.lt/products/780ec6e2-ff38-4184-9acb-4d6989e81dfa_s.png
Maxima,"Vienkartinių įrankių rinkinys ILAJA, 1 asm.",0.49,https://cdn.barbora.lt/products/7330c3a7-b090-44ed-94c9-62c6a8d3472a_s.png
Maxima,"Veido kaukė GARNIER, 1 vnt.",2.09,https://cdn.barbora.lt/products/57ab9d9a-8321-40cb-9b52-2b42de6bce3b_s.png
Maxima,"Skystieji lūpų dažai MAYBELLIN , Nr.155, 1 vnt.",13.49,https://cdn.barbora.lt/products/bdf9890c-6aa3-41a8-b880-1c2dda286119_s.png
Maxima,"Universaliosios mikropluošto šluostės TURTLE WAX, 3 vnt.",9.99,https://cdn.barbora.lt/products/128a71b8-bc20-436c-80a5-ea9f9e5c3eb7_s.png
Maxima,"Prieš raukšlinis naktinis kremas FILORGA TIME-FILLER NIGHT, 50 ml.",66.49,https://cdn.barbora.lt/products/32feb9c1-b6fa-4dd1-b9d8-ee8acee8e7d6_s.png
Maxima,"Salono apdailos ir liečiamų ekranų valiklis, 500 ml",3.49,https://cdn.barbora.lt/products/6e3cb254-f70f-4ec7-bfab-81515905518d_s.png
Maxima,"Kūno šveitiklis BEAUTY JAR ALOHA, HAWAII, 200 g",4.59,https://cdn.barbora.lt/products/551bfebe-1376-4b5d-920c-93058daa0932_s.png
Maxima,"Kūno šveitiklis BEAUTY JAR GREEN ORANGE, 200 g",4.59,https://cdn.barbora.lt/products/ac360e5e-46d9-4699-99b5-5e3434a8499d_s.png
Maxima,"Automobilių oro gaiviklis AMBI PUR OLD SPICE, 2 ml",5.99,https://cdn.barbora.lt/products/c8d39b01-49b6-4326-9fd1-eaa5fb3db29d_s.png
Maxima,"Antakių pieštukas L'OREAL BROW ARTIST ,105brun, 1 vnt.",9.99,https://cdn.barbora.lt/products/f52d7205-9442-47f9-95a8-4baac944de0d_s.png
Maxima,"Bambukinis dantų šepetėlis HUMBLE BRUSH PROUD, 1 vnt.",4.19,https://cdn.barbora.lt/products/3e4f4ec0-523c-4d77-aeb7-a7208a89882c_s.png
Maxima,"Serviravimo lėkštė FRIENDS TIME, 29 cm",7.99,https://cdn.barbora.lt/products/3ca81eb5-b4c0-46da-83c4-b86ebb9d4b1e_s.png
Maxima,"Moteriškas pieštukinis antiperspirantas SECRET Delicate, 40ml",4.29,https://cdn.barbora.lt/products/e621cd93-ca2a-4a97-a4c1-49ab9c514a40_s.png
Maxima,"Moteriškas kreminis antiperspirantas SECRET Delicate, 40ml",4.29,https://cdn.barbora.lt/products/798839e3-e6ea-480e-813c-ccdad8c511be_s.png
Maxima,"Lūpų pieštukas L'OREAL, Nr. 362, 1 vnt.",7.19,https://cdn.barbora.lt/products/b0254bda-90ac-4baa-929e-bc9fb56a73a3_s.png
Maxima,"Lūpų blizgis MAYBELLINE, Nr. 001-PEARL, 1 vnt.",11.99,https://cdn.barbora.lt/products/9fe012f2-8775-4b02-a82b-464e07f27330_s.png
Maxima,"Lūpų blizgis MAYBELLINE, Nr. 004-SILK, 1 vnt.",11.99,https://cdn.barbora.lt/products/be11c1c5-9b45-461c-83e4-834b5f895e8b_s.png
Maxima,"Kūno šveitiklis GEOMAR DERMO LEVIGANTE, 600 g",10.99,https://cdn.barbora.lt/products/b2574b90-9a7e-4504-bab5-38d3108ad6be_s.png
Maxima,"Kūno šveitiklis GEOMAR RIMODELLANTE, 600 g",10.99,https://cdn.barbora.lt/products/d369013b-ba02-429d-a1f9-541c2d6561ca_s.png
Maxima,"Kūno šveitiklis GEOMAR ANTI-FATICA, 600 g",10.99,https://cdn.barbora.lt/products/30e2efe5-4af5-4d22-878d-68c3e0a277b9_s.png
Maxima,"Keptuvė SIMPLY CLEAN, 24 cm, 1 vnt.",23.99,https://cdn.barbora.lt/products/0c3b2b55-8ab8-4c2d-af28-ee5a1de0ee52_s.png
Maxima,"Keptuvė SIMPLY CLEAN, 26 cm, 1 vnt.",26.99,https://cdn.barbora.lt/products/2b4742f4-014d-49e2-8326-783ea2f0d276_s.png
Maxima,"Keptuvė SIMPLY CLEAN, 28 cm, 1 vnt.",28.99,https://cdn.barbora.lt/products/aea15181-81f0-45ec-bffd-68d5b5af6f49_s.png
Maxima,"Elektrinio dantų šepetėlio galvutės JORDAN SENSITIVE, 2 vnt.",14.99,https://cdn.barbora.lt/products/e1d53082-3da7-4fae-bcf8-cc07d2ddb917_s.png
Maxima,MARGARITA SENSITIVE SKIN raminamasis veido kremas su beržų sula ir vaistažolių ekstraktais 50 ml,7.99,https://cdn.barbora.lt/products/dd3a7968-e0d8-48fd-b294-228030b3287d_s.png
Maxima,"Lūpų dažai L'OREAL, Nr. 632, GREIGE AMOUREUX, 1 vnt.",13.99,https://cdn.barbora.lt/products/02bec04d-d35f-4414-a05a-5e3e286cfad9_s.png
Maxima,"Kompaktinė pudra MAYBELLINE FIT ME , Nr. 090, 1 vnt.",11.59,https://cdn.barbora.lt/products/cbf28a73-f80c-47ab-bf96-c5f3b1a7ed4a_s.png
Maxima,"Veido tonikas L'OREAL HYALURON SPECIALIST, 200 ml",4.99,https://cdn.barbora.lt/products/018b6246-2193-4bab-8781-9404e0642df7_s.png
Maxima,"Plaukų šampūnas GLISS Blonde Hair Perfector, 250 ml",3.24,https://cdn.barbora.lt/products/5689f10a-c005-419b-ab4f-4b0f2601ea31_s.png
Maxima,"Antakių pieštukas MAYBELLINE ULTRA SLIM, Nr. 02, 1 vnt.",9.59,https://cdn.barbora.lt/products/ac848b9d-2ff5-4d63-b341-54e4854037c0_s.png
Maxima,"Antakių pieštukas MAYBELLINE ULTRA SLIM, Nr. 07, 1 vnt.",9.59,https://cdn.barbora.lt/products/cf0dcb26-ed36-4fe9-8eef-f5479dac7ad2_s.png
Maxima,"NIVEA MEN HYALURON drėkinantis veido kremas su SPF 15, 50 ml",13.49,https://cdn.barbora.lt/products/61588ebe-a5c9-464d-ab96-959395ada242_s.png
Maxima,"Vyriškos skutimosi putos NIVEA MEN FRESH KICK, 200 ml",5.49,https://cdn.barbora.lt/products/d9f8b6a6-f183-47db-87c4-331f263ee404_s.png
Maxima,"Atkuriamoji plaukų priemonė GLISS Ultimate Repair 7 seconds, 200 ml",5.99,https://cdn.barbora.lt/products/756a7c93-ee26-4d29-8d6a-432f127f66c9_s.png
Maxima,"Vyriškas sisteminis skustuvas BIC FLEX5 HYBRID, 2galv., 1 vnt.",10.09,https://cdn.barbora.lt/products/66bd37d3-ca56-47ec-a1d8-9024ef685f4f_s.png
Maxima,"Vyriškas sisteminis skustuvas BIC FLEX3EASY HYBRID, 4 galv., 1 vnt.",7.59,https://cdn.barbora.lt/products/da953879-a646-4496-a1cc-deebbf0327f5_s.png
Maxima,"Vyriškas sisteminis skustuvas BIC FLEX3 HYBR.SENSIT., 2galv., 1 vnt.",7.99,https://cdn.barbora.lt/products/9bf91461-8861-4915-9f91-712bd830a407_s.png
Maxima,"Moteriško skustuvo galvutės BIC CLICK3SOLEIL SENSIT., 4 vnt., 4 vnt.",7.99,https://cdn.barbora.lt/products/0c495af7-260e-4a8d-9ccf-092609f7b7c7_s.png
Maxima,"Transporto priemonė HOT WHEELS RYKLYS, 1 vnt.",19.79,https://cdn.barbora.lt/products/941710a8-2d64-4a36-ac87-d3fb204c9da1_s.png
Maxima,"Žaidimų konsolė FISHER PRICE, 1 vnt.",19.19,https://cdn.barbora.lt/products/f673de8d-b943-4c68-baf9-fc730783babc_s.png
Maxima,"Savaiminio įdegio kūno putos GARNIER AMBRE SOLAIRE, 200 ml",13.29,https://cdn.barbora.lt/products/7befe128-c35c-420e-a803-25a75fa09f5e_s.png
Maxima,KILIG HYDRATING intensyviai drėkinanti veido dulksna 100 ml,9.55,https://cdn.barbora.lt/products/87fb1c05-02f2-47cb-8dfc-a81dcd756a71_s.png
Maxima,"Automobilių oro gaiviklis LITTLE JOE MINI AMBER, 1 vnt.",3.99,https://cdn.barbora.lt/products/2c6d0cb9-46ad-41d1-a3f4-92aa34fb0c4e_s.png
Maxima,Dubenėlis AURORA PEARL CLASSIC DARK 20cm,5.49,https://cdn.barbora.lt/products/37ab45c2-005f-40a3-98c4-f8064da08779_s.png
Maxima,"Birių produktų indas UNIWELL RETRO, 1,15 l, 1 vnt.",3.99,https://cdn.barbora.lt/products/5c8160c8-7b1b-4079-a649-1428c6ef7463_s.png
Maxima,"Moteriškas tualetinis vanduo NIKE ULTRA PURPLE, 100 ml",14.99,https://cdn.barbora.lt/products/04bc6e8f-8925-437e-9e81-5ccb51278444_s.png
Maxima," Puodas su dangčiu UNIWELL, 18 x 10,5 cm",25.99,https://cdn.barbora.lt/products/b9520a49-66d7-433d-86dd-164d9d739b0d_s.png
Maxima,"Depiliacinės vaško juostelės VEET MINIMA EASY GEL, 12 vnt., 12 vnt.",8.29,https://cdn.barbora.lt/products/ed6842be-d8cf-41f7-b214-4edbc5880f9e_s.png
Maxima,"Moteriškas tualetinis vanduo B.U.HIDDEN PARADISE, 50 ml",12.99,https://cdn.barbora.lt/products/f91b27ec-16e0-4269-9a82-7b95a814ceeb_s.png
Maxima,4M Vaikiška laboratorija: velociraptoriaus skeletas,10.19,https://cdn.barbora.lt/products/770fe9a0-1988-4c79-a268-479269801d59_s.png
Maxima,"Blakstienų tušas MAX FACTOR FALSE LASH EFFECT CLUMP DEFY, 13.1 ml",20.19,https://cdn.barbora.lt/products/c68d5644-e79e-4b9b-8636-83629062a0ad_s.png
Maxima,"Akių pieštukas RIMMEL SCANDAL'EYES DEFINER, Nr. 006, 0.35 g",6.39,https://cdn.barbora.lt/products/65cab0a5-6b65-46f1-a1f0-4bb3cbb91a24_s.png
Maxima,"Lūpų blizgis L'OREAL, Nr. 412, 7 ml",10.99,https://cdn.barbora.lt/products/0b3c90c8-b6a7-46c0-b3d2-07a9f2671c31_s.png
Maxima,"L'Oréal Paris Color Riche Les Nus lūpų dažai, 174 Insoucian",13.99,https://cdn.barbora.lt/products/94f2c38f-6902-43b1-afa2-169bb03c3342_s.png
Maxima,"Automobilinis USB įkroviklis, TYPE C, 1 vnt.",5.99,https://cdn.barbora.lt/products/97253ae5-68f1-4ee5-b2db-9c91f26906ed_s.png
Maxima,ICE PROFESSIONAL Keep My Blonde Kondicionierius šviesiems plaukams šalinantis geltonus  atspalvius 250ml,9.29,https://cdn.barbora.lt/products/78fe5d7b-58db-4ccd-aae7-0a7dc2867dc6_s.png
Maxima,"Sausas šunų ėdalas FRISKIES BALANCE su vištiena ir daržov., 10 kg",18.89,https://cdn.barbora.lt/products/826ff6a3-6a8b-4a2a-b352-005a9b4976da_s.png
Maxima,"Veido gelinis drėkiklis L'OREAL , 50 ml",8.39,https://cdn.barbora.lt/products/09d9130a-6bc9-4e91-81f5-05595a6e3201_s.png
Maxima,"NIVEA® ROSE & HYDRATION KŪNO LOSJONAS NORMALIAI IR SAUSAI ODAI, 400 ml",10.69,https://cdn.barbora.lt/products/77799f8a-b9af-4ef4-a8e1-04068768c85f_s.png
Maxima,"Lūpų balzamas COCA COLA, 7.4 g",4.99,https://cdn.barbora.lt/products/f1dd4627-d45c-4bb4-ace7-169e491782a7_s.png
Maxima,"Lūpų balzamas FANTA STRAWBERRY, 7,4 g",4.49,https://cdn.barbora.lt/products/ecc20de2-1b19-4793-9bab-15d7988a3d20_s.png
Maxima,"Kūno losjonas NEUTROGENA INTENSE REPAIR CICA, 400 ml",10.99,https://cdn.barbora.lt/products/01dfde09-996f-4cc4-a8fb-5ea4a692fb2d_s.png
Maxima,"Veido kremas GARNIER BB , 50 ml",6.95,https://cdn.barbora.lt/products/2bd3b64d-32c6-49a9-8eb1-d193e3fa08a5_s.png
Maxima,ICE PROFESSIONAL Refresh My Scalp Šampūnas galvos odai atstatantis 250ml,9.29,https://cdn.barbora.lt/products/ded52d50-6ed6-42df-bbd3-3289cba1bbc6_s.png
Maxima,ICE PROFESSIONALRefresh My Scalp Kondicionierius galvos odai atstatantis  250ml,9.29,https://cdn.barbora.lt/products/b2822b2e-d8eb-434f-9c2f-fe95d1a1e2f6_s.png
Maxima,ICE PROFESSIONAL Refill My Hair Šampūnas sausiems  plaukams 250ml,9.29,https://cdn.barbora.lt/products/6dc5eebd-36cc-4369-8318-001a38aeeee9_s.png
Maxima,ICE PROFESSIONAL Refill My Hair Kondicionierius sausiems plaukams 250ml,9.29,https://cdn.barbora.lt/products/bc0f8806-9aa5-40c2-becb-4cefcaabbac3_s.png
Maxima,"Česnakų spaustukas FUNCTIONAL FORM, 1 vnt.",21.99,https://cdn.barbora.lt/products/31549d5b-d8e6-47a5-a7af-9ec85973815f_s.png
Maxima,MARGARITA MOIST & MINERALS drėkinamasis veido serumas su mineraliniu vandeniu „Birutė“ 30 ml,12.99,https://cdn.barbora.lt/products/3531cab3-2066-4bb5-81cc-8a42a8dbb323_s.png
Maxima,MARGARITA MOIST & MINERALS gelinė drėkinamoji veido kaukė su mineraliniu vandeniu „Birutė“ 3x7 g,3.99,https://cdn.barbora.lt/products/a20b5b1e-2172-4221-a194-6fcc64566601_s.png
Maxima,Stiklinės AURORA GAJA 260 ml 4 vnt.,9.99,https://cdn.barbora.lt/products/21841568-db59-48be-9d19-93be0b958c0c_s.png
Maxima,"Veido kaukė NATURA SIBERICA OBPLEPIKHA VITAMIN GLORY, 100 ml",7.59,https://cdn.barbora.lt/products/ff4e815a-98cd-4f9f-8e18-fcf92e3362ba_s.png
Maxima,"Virėjo peilis FISKARS, 1 vnt.",19.99,https://cdn.barbora.lt/products/ba70d182-b2b3-42c9-bbd6-d6eedffc28cc_s.png
Maxima,"Moteriškas parfumuotas vanduo BI-ES FLORAL, 100 ml",13.99,https://cdn.barbora.lt/products/320ccacd-851e-4153-bd80-3fcfeb5c037b_s.png
Maxima,"Oro gaiviklis LITTLE JOE I LOVE LITHUANIA, 1 vnt.",4.99,https://cdn.barbora.lt/products/a07eace6-fa8a-499c-87d3-9abf0716adf9_s.png
Maxima,"Higieniniai įklotai BELLA BIO BASED ULTRA THIN LONG, 22 vnt.",2.69,https://cdn.barbora.lt/products/c18947e4-43d5-4671-ab0d-41e521735d2c_s.png
Maxima,"BELLA higieniniai įklotai BIO BASED NORMAL, 28 vnt.",2.69,https://cdn.barbora.lt/products/d5cd91f2-f118-4ae6-8b66-ec7e81652f7b_s.png
Maxima,L'Oréal Paris Excellence Plauku dažai Universal Nudes  VLT BLOND 9U,6.59,https://cdn.barbora.lt/products/eee6eeea-dce4-439e-9395-03e24b91b209_s.png
Maxima,"Apsauginis plaukų purškalas JOHN FRIEDA REPAIR&DETOX, 200 ml",12.99,https://cdn.barbora.lt/products/8d157670-5bad-4fae-923d-09eb5aaade14_s.png
Maxima,"Burnos skalavimo skystis LISTERINE NATURAL GUM PROTECTION, 500 ml",8.49,https://cdn.barbora.lt/products/2bd1b832-6481-4ba5-84df-e32bc0468c4a_s.png
Maxima,"Purškiamas dezodorantas OLD SPICE Whitewater, 250ml",4.65,https://cdn.barbora.lt/products/4d6845ce-1ffb-4f01-a966-019a86908dd4_s.png
Maxima,"Vienkartiniai skustuvai VENUS 3 Dragonfruit, 6vnt.",8.79,https://cdn.barbora.lt/products/f433ef88-bd19-4084-9c40-851f90352e92_s.png
Maxima,"Veido serumas GARNIER, 30 ml",10.19,https://cdn.barbora.lt/products/53642188-51d4-4da7-808f-1713df5d06ad_s.png
Maxima,Dubuo AURORA PEARL CLASSIC GREEN 20 cm,5.49,https://cdn.barbora.lt/products/555ce793-f5c9-4584-8f5c-ddbe9974237f_s.png
Maxima,Dubenėlis AURORAPEARL SOHO GREEN 17cm,6.99,https://cdn.barbora.lt/products/a8943ebd-fc0a-4257-b926-201e44a9675a_s.png
Maxima,"Žaislinis robotas FISHER PRICE, 1 vnt.",53.99,https://cdn.barbora.lt/products/4bef95fd-663e-49b0-9921-8b6f4755aa7b_s.png
Maxima,Lėkštė AURORA ATLANTIS 19 cm,6.99,https://cdn.barbora.lt/products/8780789f-b275-47cb-be96-8242913c1487_s.png
Maxima,"Plaukų šampūnas GLISS Aqua Revive, 400 ml",3.39,https://cdn.barbora.lt/products/28d47295-8f57-4b4f-b8a4-847b1dcba6f7_s.png
Maxima,"Rinkinys ENCHANTIMALS, 1 vnt.",10.79,https://cdn.barbora.lt/products/1bae9d4b-0f87-4cd7-823d-17621e4effc8_s.png
Maxima,"Sriubos lėkštė PAMPILLE CLEAR, 20 cm",4.49,https://cdn.barbora.lt/products/e8b51f95-e7ae-4ee9-9246-1114cbb8ba5f_s.png
Maxima,"Salotų dubuo PAMPILLE CLEAR, 24 cm",12.99,https://cdn.barbora.lt/products/ea2a665e-afe7-44e5-af91-c11b3d04c10a_s.png
Maxima,"Dažomasis plaukų kremas PALETTE INTENSIVE COLOR CR,Nr.9.5-21, 1 vnt.",5.49,https://cdn.barbora.lt/products/c0af25a4-8352-43df-92bb-30798cea5615_s.png
Maxima,"Moteriškas rutulinis dezodorantas GARNIER BLACK WHIT, 50 ml",4.99,https://cdn.barbora.lt/products/7c7a83a4-3ba6-4914-a0b3-3ce1cbd39714_s.png
Maxima,"Skutimosi gelis GILLETTE SERIES CLEANSING, 200 ml",5.99,https://cdn.barbora.lt/products/9190cd10-4866-4eb2-b78b-cc3332f2658e_s.png
Maxima,"Blakstienų tušas L'OREAL AIR VOLUME 30H MEGA BLACK, 9.4 ml",16.59,https://cdn.barbora.lt/products/6f8a21b9-35f0-4fd2-83bc-7aad92045125_s.png
Maxima,"Vyriškas purškiamasis dezodorantas GARNIER MEN INVISIBLE, 150 ml",4.55,https://cdn.barbora.lt/products/e769e5b9-e70f-4138-853c-fdf9c7df497e_s.png
Maxima,"JORDAN Green Clean Change dantų šepetėlis, 4 vnt. galvučių, minkštas",6.99,https://cdn.barbora.lt/products/286da318-3b6c-470a-8944-1b5dece7e7dc_s.png
Maxima,"Aromatinė kortelė NUOŠIRDUS AČIŪ, 1 vnt.",2.99,https://cdn.barbora.lt/products/58991522-3454-4f54-919e-f9c77dd5aecc_s.png
