product_name,shelf_price,per_unit_price,image_url
"Sausainiai GAIDELIS ŠOKOLADAS, 160 g",0.85,5.31,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1000158_PCE_LT"
"Šaldyta pica DR.OETKER FELICIANA, 320 g",3.59,11.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_934052_PCE_LT"
"Tyrė I LOVE ECO su obuoliais ir kokosu, 90 g",1.39,15.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813282_PCE_LT"
"Saulėgrąžų sėklos RIMI juod.,kepintos, 300g",2.99,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812437_PCE_LT"
"Žuvies filė su česn. padažu NOWACO, 44%, 800g",8.99,11.24,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_930526_PCE_LT"
"Šaldytas grybų mišinys HORTEX JULIENNE, 400 g",4.59,11.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_267544_PCE_LT"
"Šalta juodoji arbata su persikais RIMI, 1,5l",1.65,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1361324_PCE_LT"
"Sorbetas SUN365 MANGO, 80 ml / 70 g",1.69,24.14,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_977170_PCE_LT"
"Alyvuogių aliejus RIMI EXTRA VIRGIN, 500ml",7.99,15.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803239_PCE_LT"
"Mažai rūkyta filė SENOLIŲ, A.r., 1 kg",12.39,12.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_911079_KGM_LT"
"Sūrio sk. spraginamieji kukurūzai MOGYI, 100g",0.99,9.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_121081_PCE_LT"
"Sausi pusryč. RIMI su medumi ir cinam., 375 g",2.59,6.91,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813714_PCE_LT"
"Tunai savo sultyse JOHN WEST, 160 g",2.49,15.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_948729_PCE_LT"
"Griet. svog. sk. bulv. trašk. ESTRELLA, 180g",3.19,17.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_198643_PCE_LT"
"Marinuoti burokėl. RIMI SMART, 450 g / 350 g",0.69,1.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808719_PCE_LT"
"Vanil. plombyras vaflin. kūg. POLS, 200ml/90g",2.19,24.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_947228_PCE_LT"
"Gazuotas gėrimas DR. PEPPER, 330ml",0.89,2.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1356598_PCE_LT"
"Ekolog. dieniniai paketai GENTLE DAY, 10vnt.",3.79,0.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7011137_PCE_LT"
"Kukurūzų dribsniai NESTLE CORN FLAKES, 375 g",3.99,10.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1004280_PCE_LT"
"Šokoladin. valg. ledai KARALIŠKI, 800ml/435g",8.49,19.52,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_976595_PCE_LT"
"Žalieji žirneliai BONDUELLE, 660 g / 465 g",2.59,5.57,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_101336_PCE_LT"
"Ekol. MAMUKO ban. slyvų tyrelė, 4 mėn, 100 g",1.95,19.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_195170_PCE_LT"
"Grietinė ŽALOJI KARVUTĖ, 12 % rieb., 400 g",1.59,3.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_297676_PCE_LT"
"Jogurtas su mėl. ir van. BIFI ACTIVE,2%,0,9kg",1.79,1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_939987_PCE_LT"
"Tarkuotas sūris MOZZARELLA GALBANI, 20%,150 g",1.79,11.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_952495_PCE_LT"
"Bulv.traškuč. su druska ESTRELLA KETTLE, 120g",2.59,21.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_199107_PCE_LT"
"Sūrio skonio saulėgrąžos YES, 150g",1.95,13.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_169168_PCE_LT"
Pistacijos kepintos ir sūdytos PIGIAU 500g,7.99,15.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_123630_PCE_LT"
"Virtos KLAIPĖDOS pien. dešrelės, a.r., 300g",2.49,8.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_902770_PCE_LT"
"Kempinėlės VILEDA RAINBOW, 10vnt.",2.59,2.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_438418_PCE_LT"
"Makadamijų riešutai ARIMEX, 100g",5.29,52.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_179652_PCE_LT"
"Ilg. jūr. lydekos filė NORTHLAND, MSC, 800 g",4.99,6.24,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/4752050021042"
"Padažas RIMI PLANET TIKKA MASALA, 480 g",3.99,8.31,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804013_PCE_LT"
"Šprotai alyvuogių aliejuje RIMI, 250 g",2.59,14.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812033_PCE_LT"
"Kokosų gėrimas ICA ASIA LIGHT, 400 ml",3.19,7.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813761_PCE_LT"
"Gėr. greipfr. rožių sk. ALLNUTRITION, 330 ml",1.79,5.42,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1375951_PCE_LT"
"Maisto pap. vitam.C ICA apels. sk., 20 tabl.",1.99,0.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811446_PCE_LT"
"Bulvių traškučiai griet.svog., PRINGLES, 165g",2.99,18.12,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_127407_PCE_LT"
"Varškės sūrelis su riešutais KARUMS, 45 g",0.65,14.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_269070_PCE_LT"
"Migdolai be luobelės ARIMEX, 100 g",3.29,32.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_190181_PCE_LT"
"LIETUVIŠKAS ORIGINALUS majonezas KKF,73%,620g",2.29,3.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_940266_PCE_LT"
"Maltas muskatas SALDVA, 22 g",1.25,56.82,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154742_PCE_LT"
"Miltų mišinys lietiniams kepti RIMI, 400 g",1.09,2.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808450_PCE_LT"
"Sojų padažas prie sušio AJI, 150ml",1.89,12.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_177565_PCE_LT"
"Vanilės skonio valgom. ledai DADU, 800ml/412g",7.49,18.18,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_955001_PCE_LT"
"Ekologiški linų sėmenys I LOVE ECO, 400 g",4.79,11.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_141699_PCE_LT"
"Lukštenti migdolai RIMI, 150g",3.49,23.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805567_PCE_LT"
"Priesk. mišinys SANTA MARIA TIKKA MASALA, 35g",1.49,42.57,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_177862_PCE_LT"
"Prieskonių mišinys vištienai SALDVA, 30g",0.79,26.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_165384_PCE_LT"
"Itališki lakštiniai BARILLA LASAGNE, 500 g",4.89,9.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_106537_PCE_LT"
"Švieži makaronai UDON SAMLIP, 200g",1.69,8.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_175286_PCE_LT"
"Paukštienos šaltiena, 250 g",1.99,7.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_910904_PCE_LT"
"Sūdyti bulvių traškučiai ICA, 200 g",2.59,12.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815979_PCE_LT"
"Dantų pasta SENSODYNE MULTI CARE, 75 ml",4.59,61.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7209294_PCE_LT"
"Makaronai RIMI GOODLIFE PENNE RIGATE, 500 g",1.09,2.18,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_806873_PCE_LT"
"Šaldyti virtiniai su varške MANTINGA, 230 g",4.99,21.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_973315_PCE_LT"
"Sūris BRIE PRESIDENT, 32% rieb., 125g",2.55,20.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_260026_PCE_LT"
"Šok. plombyras vafl. p. NYKŠTUKAS, 130ml /72g",1.19,16.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_929782_PCE_LT"
"Kukurūzų dribsniai RIMI, 500 g",0.99,1.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808930_PCE_LT"
Indų ploviklis Mayeri Sensitive 900ml,2.99,3.32,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7235884_PCE_LT"
"Van. valg. ledai su ž. rieš. RIMI, 660ml/402g",2.99,7.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_814763_PCE_LT"
"Krapų PESTO padažas SELECTION BY RIMI, 130g",2.09,16.08,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807896_PCE_LT"
"Cinam. sk. dribsniai NESTLE CINI MINIS, 645 g",5.99,9.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_175751_PCE_LT"
"Pomidorų sultys RIMI SMART 100 %, 1 l",0.75,0.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_814754_PCE_LT"
"Dribsniai RIMI EXTRA TRIPLE CHOCO, 375 g",2.99,7.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807361_PCE_LT"
"Makaronai su sūriu KNORR CARBONARA, 55 g",1.99,36.18,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_194503_PCE_LT"
"Šokoladiniai valg. ledai KLASIKA, 1 l / 500 g",4.69,9.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_260481_PCE_LT"
"Tamsusis sojų padažas RIMI, 150ml",3.09,20.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_804032_PCE_LT"
"Ekol. saulėgražų aliejus BIONATURALIS, 1 l",6.75,6.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7041465_PCE_LT"
"Miltų mišinys stor. blynams kepti RIMI, 400 g",1.09,2.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808468_PCE_LT"
"Val. ledai su s. kar. HAAGEN-DAZS, 460ml/400g",8.99,22.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_963278_PCE_LT"
"Makaronai BARILLA FETTUCINE, 500 g",3.89,7.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_159968_PCE_LT"
"Kvieč. ir avižų dribsn. NESTLE FITNESS, 375 g",4.79,12.77,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_173662_PCE_LT"
"Šald. mėl. midijos RSEAFOOD, ASC, 40/60, 1 kg",5.99,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_912014_PCE_LT"
"Jogurtas plombyr.,vanil. BIFI ACTIVE,2%,0,9kg",1.79,1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_986452_PCE_LT"
"Ekol.kukur. traškučiai ICA I LOVE ECO, 125g",2.35,18.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_155667_PCE_LT"
"Višt. sultinys krap.petr., GALINA BLANCA, 80g",0.85,10.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_108601_PCE_LT"
"Vaisių ir riešutų mišinys ENERGY RIMI, 500 g",6.59,13.18,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812602_PCE_LT"
"Al. rud. menkių filė NORTHLAND, MSC, 800 g",5.89,7.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_814567_PCE_LT"
"Vid. aštrumo TACO padažas RIMI PLANET, 230g",2.09,9.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808304_PCE_LT"
"Braškinis varškės sūrelis KARUMS, 23,1 %, 45g",0.65,14.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_987102_PCE_LT"
"Smulk. tunas saul.aliejuje RIMI SMART, 185 g",1.09,8.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811487_PCE_LT"
"Kokosų gėrimas ICA ASIA, 200 ml",1.45,7.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_813759_PCE_LT"
"Obuolių nektaras 50 % RIMI SMART, 2 l",1.25,0.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_814762_PCE_LT"
"Šokoladinis batonėlis NESTLE KIT KAT, 42 g",1.19,28.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_162896_PCE_LT"
"KARALIŠKASIS mišinys ARIMEX, 300g",5.99,19.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_154503_PCE_LT"
"Virtų bulvių cepelinai su mėsa DAGERA, 500 g",5.29,10.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_901732_PCE_LT"
"Didžkukuliai su varškės įdaru RESTERA, 400 g",4.99,12.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_249336_PCE_LT"
"Lukštentos saulėgrąžų sėklos ARIMEX, 200g",1.69,8.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_147062_PCE_LT"
"Pica MANTINGA AMERICANA PASSIONATA, 400 g",3.89,9.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_905055_PCE_LT"
"Šiukšlių maišai PACLAN Premium 120l,10vnt",5.99,0.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_623267_PCE_LT"
"Sojų padažas KIKKOMAN, 150ml",3.69,24.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_112169_PCE_LT"
"Saus. pusryč. šok. sk. įd. OHO KRAMSI, 175 g",1.49,8.51,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_167045_PCE_LT"
"NAMINIAI koldūnai su mėsos įdaru KOGUS, 500 g",4.39,8.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_249295_PCE_LT"
"Makaronai RIMI PENNE, 500 g",1.19,2.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_801168_PCE_LT"
"Daržovės kepti su pr. ir paprika HORTEX, 400g",2.19,5.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_223916_PCE_LT"
"Kiniškas daržovių mišinys kepimui RIMI, 400 g",3.49,8.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_808967_PCE_LT"
"Šaldyti tropiniai vaisiai NICE'N'EASY, 375 g",3.99,10.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_946393_PCE_LT"
"Pūkų surinkimo volelis COZY HOME, 5m",0.99,0.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7092111_PCE_LT"
"Šprotai aliejuje RIMI, 250 g",2.45,14.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_812037_PCE_LT"
"Ananasų nektaras RIMI, 1 l",1.79,1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803420_PCE_LT"
"Olandiškas ožkų pieno sūris GOAT FARM, 200 g",3.59,17.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_947095_PCE_LT"
"Mangų skon. valg. ledai WAO MOCHI, 216ml/210g",6.29,29.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_959196_PCE_LT"
"GAMTOS raugintos pasukos, 0,3 % rieb., 0,5 kg",1.19,2.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_249074_PCE_LT"
"Chalapos paprikos SANTA MARIA, 215g",4.59,41.73,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_103306_PCE_LT"
"Obuolių sultys CIDO, 1 l",1.65,1.65,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_121821_PCE_LT"
"Natūralios granatų sultys SAVILLE, 1 l",5.59,5.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1364538_PCE_LT"
